Tue, Aug 31, 2021
3:01:36 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
200.0150000	121.7399979	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003809	0.0005091	-0.0001340	-0.0001850	-0.0012960	-0.0014873	-0.0004697	0.0001182
201.5000000	-4494.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005659	0.0006869	-0.0012048	-0.0013230	-0.0014791	-0.0016698	0.0005999	0.0012596
203.3000000	4681.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005572	0.0007647	0.0009973	0.0008804	-0.0014865	-0.0017543	-0.0016035	-0.0009384
204.7500000	121.7300034	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004346	0.0005777	-0.0001222	-0.0002076	-0.0013244	-0.0015229	-0.0004723	0.0001094
206.3000000	-4494.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006220	0.0007558	-0.0011950	-0.0013478	-0.0015109	-0.0017046	0.0005981	0.0012509
208.0500000	4680.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006222	0.0008414	0.0010201	0.0008567	-0.0015086	-0.0017875	-0.0016074	-0.0009460
209.4500000	121.7300034	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004990	0.0006509	-0.0001020	-0.0002361	-0.0013541	-0.0015584	-0.0004804	0.0000972
211.0000000	-4493.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006827	0.0008266	-0.0011807	-0.0013844	-0.0015427	-0.0017437	0.0005929	0.0012419
212.7500000	4680.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0006809	0.0009167	0.0010331	0.0008202	-0.0015367	-0.0018211	-0.0016130	-0.0009602
214.2500000	121.7699966	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005521	0.0007152	-0.0000942	-0.0002591	-0.0013877	-0.0015949	-0.0004800	0.0000863
215.7500000	-4493.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007470	0.0009038	-0.0011648	-0.0014162	-0.0015642	-0.0017687	0.0005894	0.0012284
217.5500000	4679.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0007467	0.0009999	0.0010526	0.0007791	-0.0015584	-0.0018478	-0.0016184	-0.0009820
