Thu, Sep 02, 2021
3:00:14 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
142.3650000	4686.0000000	0.0003889	0.0004013	0.0003886	0.0003485	-0.0003856	-0.0003996	-0.0003837	-0.0003483	0.2007641	0.2586209	0.4424927	0.3310999	-0.2002531	-0.2642607	-0.4477615	-0.3286782
143.6300000	121.8000031	0.0005001	0.0005001	0.0005001	0.0004724	-0.0005001	-0.0005001	-0.0005001	-0.0004700	0.1980172	0.2332964	0.0391999	-0.0298498	-0.1998017	-0.2392838	-0.0433500	0.0321343
145.0450000	-4497.0000000	0.0003765	0.0003894	0.0003755	0.0003385	-0.0003745	-0.0003863	-0.0003724	-0.0003369	0.2036970	0.2381917	-0.3537048	-0.3871516	-0.2045220	-0.2430318	0.3507439	0.3919358
146.7350000	4687.0000000	0.0003689	0.0003806	0.0003688	0.0003304	-0.0003658	-0.0003791	-0.0003640	-0.0003302	0.2016245	0.2593213	0.4232068	0.3130138	-0.2012144	-0.2654745	-0.4289054	-0.3103432
148.0300000	121.6299973	0.0004933	0.0005001	0.0004931	0.0004415	-0.0004898	-0.0005001	-0.0004875	-0.0004395	0.2088051	0.2498435	0.0412550	-0.0303095	-0.2092006	-0.2566839	-0.0453063	0.0328794
149.4150000	-4497.0000000	0.0003571	0.0003694	0.0003564	0.0003209	-0.0003553	-0.0003665	-0.0003533	-0.0003194	0.2042841	0.2394553	-0.3346587	-0.3701431	-0.2053438	-0.2448216	0.3316100	0.3754484
151.0900000	4686.0000000	0.0003499	0.0003610	0.0003500	0.0003132	-0.0003470	-0.0003596	-0.0003453	-0.0003131	0.2023696	0.2599069	0.4048724	0.2958596	-0.2020750	-0.2666827	-0.4110444	-0.2930786
152.4400000	121.5899963	0.0004613	0.0004771	0.0004613	0.0004126	-0.0004579	-0.0004739	-0.0004559	-0.0004110	0.2087719	0.2548603	0.0412032	-0.0307369	-0.2093191	-0.2600488	-0.0454789	0.0332148
153.7300000	-4496.0000000	0.0003390	0.0003507	0.0003386	0.0003046	-0.0003374	-0.0003482	-0.0003356	-0.0003033	0.2047523	0.2405482	-0.3169065	-0.3543197	-0.2060822	-0.2462299	0.3138432	0.3598370
155.3050000	4684.0000000	0.0003330	0.0003435	0.0003333	0.0002979	-0.0003302	-0.0003424	-0.0003286	-0.0002980	0.2029641	0.2603723	0.3885519	0.2805754	-0.2028022	-0.2671784	-0.3951814	-0.2777016
156.5900000	121.7099991	0.0004339	0.0004488	0.0004343	0.0003882	-0.0004310	-0.0004460	-0.0004292	-0.0003869	0.2087121	0.2549640	0.0411965	-0.0311126	-0.2094225	-0.2610724	-0.0456913	0.0343483
157.8800000	-4495.0000000	0.0003232	0.0003344	0.0003231	0.0002903	-0.0003217	-0.0003321	-0.0003201	-0.0002892	0.2050724	0.2414285	-0.3013705	-0.3404987	-0.2066907	-0.2476875	0.2983164	0.3467043
159.4700000	4684.0000000	0.0003179	0.0003279	0.0003184	0.0002843	-0.0003154	-0.0003271	-0.0003140	-0.0002846	0.2034267	0.2607479	0.3740672	0.2670342	-0.2033988	-0.2682318	-0.3813062	-0.2639633
160.7600000	121.7600021	0.0004102	0.0004243	0.0004108	0.0003670	-0.0004075	-0.0004218	-0.0004059	-0.0003659	0.2086169	0.2550482	0.0412334	-0.0314593	-0.2095156	-0.2612503	-0.0459207	0.0346266
162.1650000	-4495.0000000	0.0003087	0.0003194	0.0003088	0.0002771	-0.0003073	-0.0003172	-0.0003059	-0.0002762	0.2052821	0.2421807	-0.2869498	-0.3277204	-0.2072214	-0.2490466	0.2839432	0.3346359
163.8550000	4683.0000000	0.0003035	0.0003131	0.0003042	0.0002714	-0.0003012	-0.0003125	-0.0003000	-0.0002717	0.2038004	0.2610598	0.3602523	0.2540571	-0.2039307	-0.2692051	-0.3680255	-0.2506815
165.2750000	121.5100021	0.0003868	0.0004000	0.0003877	0.0003460	-0.0003844	-0.0003979	-0.0003830	-0.0003452	0.2084721	0.2551157	0.0412620	-0.0318569	-0.2095991	-0.2619227	-0.0461559	0.0354414
166.5250000	-4494.0000000	0.0002949	0.0003052	0.0002953	0.0002647	-0.0002936	-0.0003032	-0.0002924	-0.0002639	0.2053988	0.2428177	-0.2733274	-0.3156596	-0.2076920	-0.2503515	0.2703001	0.3233277
168.0950000	4683.0000000	0.0002903	0.0002994	0.0002912	0.0002595	-0.0002881	-0.0002989	-0.0002870	-0.0002599	0.2040666	0.2613001	0.3474709	0.2420658	-0.2043465	-0.2702170	-0.3558239	-0.2383216
169.3950000	121.5500031	0.0003667	0.0003792	0.0003678	0.0003280	-0.0003644	-0.0003772	-0.0003631	-0.0003273	0.2083015	0.2551334	0.0413200	-0.0321589	-0.2096217	-0.2625704	-0.0464533	0.0362415
170.6850000	-4493.0000000	0.0002824	0.0002922	0.0002830	0.0002533	-0.0002811	-0.0002903	-0.0002800	-0.0002526	0.2054192	0.2433262	-0.2608063	-0.3045345	-0.2080594	-0.2515689	0.2576653	0.3130140
172.2500000	4682.0000000	0.0002778	0.0002866	0.0002790	0.0002483	-0.0002757	-0.0002861	-0.0002748	-0.0002487	0.2042583	0.2614721	0.3354387	0.2308011	-0.2046659	-0.2712391	-0.3443259	-0.2264604
173.6300000	121.8000031	0.0003471	0.0003589	0.0003484	0.0003104	-0.0003447	-0.0003569	-0.0003436	-0.0003096	0.2080880	0.2551181	0.0414177	-0.0324196	-0.2096067	-0.2632802	-0.0468329	0.0371094
174.9450000	-4493.0000000	0.0002698	0.0002792	0.0002707	0.0002420	-0.0002685	-0.0002774	-0.0002677	-0.0002414	0.2053580	0.2437642	-0.2482339	-0.2933789	-0.2083623	-0.2528068	0.2450303	0.3029040
176.5400000	4682.0000000	0.0002654	0.0002738	0.0002668	0.0002372	-0.0002634	-0.0002734	-0.0002627	-0.0002377	0.2043981	0.2615986	0.3234265	0.2195664	-0.2048803	-0.2724197	-0.3330562	-0.2146602
177.9600000	121.6800003	0.0003280	0.0003392	0.0003296	0.0002934	-0.0003259	-0.0003375	-0.0003251	-0.0002929	0.2078239	0.2550617	0.0414829	-0.0327164	-0.2095159	-0.2641951	-0.0472095	0.0382309
179.2450000	-4493.0000000	0.0002578	0.0002668	0.0002589	0.0002312	-0.0002566	-0.0002652	-0.0002559	-0.0002307	0.2052090	0.2440929	-0.2361835	-0.2826980	-0.2085642	-0.2542463	0.2329167	0.2937059
180.8150000	4682.0000000	0.0002538	0.0002618	0.0002553	0.0002267	-0.0002518	-0.0002614	-0.0002513	-0.0002273	0.2044615	0.2616651	0.3120249	0.2088653	-0.2049674	-0.2739674	-0.3224210	-0.2030593
182.2450000	121.6500015	0.0003106	0.0003212	0.0003125	0.0002778	-0.0003086	-0.0003198	-0.0003081	-0.0002776	0.2075180	0.2549540	0.0415666	-0.0329993	-0.2093566	-0.2651569	-0.0476430	0.0395486
183.5050000	-4492.0000000	0.0002465	0.0002552	0.0002480	0.0002211	-0.0002454	-0.0002537	-0.0002450	-0.0002208	0.2049660	0.2443127	-0.2248026	-0.2726176	-0.2086556	-0.2554284	0.2214729	0.2848432
185.1300000	4682.0000000	0.0002426	0.0002503	0.0002444	0.0002168	-0.0002408	-0.0002501	-0.0002405	-0.0002175	0.2044480	0.2616689	0.3011127	0.1985994	-0.2049159	-0.2751857	-0.3124038	-0.1921142
186.4150000	121.7399979	0.0002949	0.0003050	0.0002971	0.0002638	-0.0002930	-0.0003037	-0.0002927	-0.0002637	0.2071722	0.2548085	0.0416712	-0.0332521	-0.2091098	-0.2659512	-0.0481236	0.0405383
187.8450000	-4492.0000000	0.0002359	0.0002442	0.0002376	0.0002115	-0.0002348	-0.0002429	-0.0002346	-0.0002113	0.2046157	0.2444283	-0.2138931	-0.2629821	-0.2086154	-0.2564854	0.2104870	0.2764756
189.4250000	4681.0000000	0.0002323	0.0002397	0.0002344	0.0002076	-0.0002305	-0.0002396	-0.0002305	-0.0002084	0.2043714	0.2616262	0.2908751	0.1889285	-0.2046932	-0.2764731	-0.3031261	-0.1818049
190.6700000	121.5400009	0.0002801	0.0002897	0.0002825	0.0002506	-0.0002781	-0.0002884	-0.0002781	-0.0002505	0.2067680	0.2546119	0.0417883	-0.0335014	-0.2087370	-0.2668123	-0.0486549	0.0416827
191.9850000	-4491.0000000	0.0002263	0.0002343	0.0002283	0.0002029	-0.0002252	-0.0002332	-0.0002253	-0.0002029	0.2041940	0.2444502	-0.2038987	-0.2541727	-0.2084318	-0.2574138	0.2004426	0.2688812
193.6250000	4681.0000000	0.0002228	0.0002299	0.0002251	0.0001992	-0.0002210	-0.0002300	-0.0002213	-0.0002001	0.2042225	0.2615422	0.2813030	0.1798630	-0.2043196	-0.2774831	-0.2945943	-0.1723452
194.9000000	121.6900024	0.0002663	0.0002755	0.0002690	0.0002383	-0.0002645	-0.0002746	-0.0002649	-0.0002386	0.2063040	0.2543780	0.0419024	-0.0337260	-0.2082444	-0.2674675	-0.0492375	0.0425140
196.1900000	-4492.0000000	0.0002171	0.0002249	0.0002194	0.0001947	-0.0002161	-0.0002239	-0.0002166	-0.0001949	0.2036834	0.2443773	-0.1942258	-0.2456767	-0.2081168	-0.2581410	0.1906920	0.2615240
197.9450000	4681.0000000	0.0002137	0.0002206	0.0002162	0.0001911	-0.0002120	-0.0002208	-0.0002126	-0.0001921	0.2040298	0.2614277	0.2719199	0.1709912	-0.2037947	-0.2782235	-0.2863137	-0.1636625
199.4550000	121.6999969	0.0002528	0.0002616	0.0002558	0.0002263	-0.0002511	-0.0002609	-0.0002518	-0.0002267	0.2057663	0.2540827	0.0420019	-0.0339359	-0.2076056	-0.2673386	-0.0499130	0.0427241
200.9500000	-4491.0000000	0.0002076	0.0002151	0.0002102	0.0001862	-0.0002066	-0.0002143	-0.0002074	-0.0001865	0.2030291	0.2442034	-0.1838724	-0.2365817	-0.2076166	-0.2579750	0.1801922	0.2525496
202.6500000	4680.0000000	0.0002044	0.0002110	0.0002072	0.0001828	-0.0002028	-0.0002115	-0.0002037	-0.0001839	0.2037625	0.2612816	0.2620533	0.1617331	-0.2031348	-0.2782024	-0.2777845	-0.1547202
204.2000000	121.6999969	0.0002398	0.0002482	0.0002431	0.0002148	-0.0002382	-0.0002478	-0.0002394	-0.0002154	0.2051610	0.2537464	0.0420448	-0.0341086	-0.2068655	-0.2677112	-0.0506605	0.0434124
205.7000000	-4491.0000000	0.0001986	0.0002060	0.0002015	0.0001783	-0.0001977	-0.0002054	-0.0001990	-0.0001788	0.2023031	0.2439587	-0.1738783	-0.2277596	-0.2069961	-0.2584106	0.1700204	0.2447675
207.4500000	4680.0000000	0.0001957	0.0002021	0.0001987	0.0001751	-0.0001941	-0.0002029	-0.0001955	-0.0001765	0.2034482	0.2611280	0.2523645	0.1528247	-0.2024950	-0.2788461	-0.2696013	-0.1459855
208.8500000	121.7300034	0.0002280	0.0002361	0.0002315	0.0002043	-0.0002264	-0.0002359	-0.0002280	-0.0002051	0.2045172	0.2533897	0.0420043	-0.0342231	-0.2061152	-0.2678758	-0.0514142	0.0438386
210.4000000	-4491.0000000	0.0001904	0.0001975	0.0001936	0.0001709	-0.0001894	-0.0001972	-0.0001912	-0.0001716	0.2015262	0.2436553	-0.1643040	-0.2192722	-0.2063092	-0.2579663	0.1601938	0.2364844
212.2000000	4680.0000000	0.0001876	0.0001939	0.0001909	0.0001680	-0.0001861	-0.0001951	-0.0001880	-0.0001696	0.2030946	0.2609887	0.2429715	0.1444034	-0.2019595	-0.2792594	-0.2612992	-0.1378243
213.6500000	121.6399994	0.0002169	0.0002247	0.0002208	0.0001945	-0.0002154	-0.0002251	-0.0002176	-0.0001958	0.2038361	0.2530164	0.0417970	-0.0342770	-0.2054062	-0.2679048	-0.0517847	0.0445020
215.1000000	-4491.0000000	0.0001827	0.0001898	0.0001862	0.0001642	-0.0001819	-0.0001898	-0.0001842	-0.0001652	0.2007679	0.2433255	-0.1552588	-0.2110933	-0.2056190	-0.2575009	0.1511742	0.2283365
216.8500000	4680.0000000	0.0001802	0.0001864	0.0001838	0.0001615	-0.0001788	-0.0001880	-0.0001812	-0.0001634	0.2027370	0.2608360	0.2337898	0.1364670	-0.2015760	-0.2793349	-0.2524520	-0.1301294
218.4000000	121.6200027	0.0002069	0.0002146	0.0002111	0.0001857	-0.0002056	-0.0002155	-0.0002083	-0.0001873	0.2032092	0.2526268	0.0414201	-0.0341838	-0.2047865	-0.2673863	-0.0514370	0.0437933
219.9000000	-4491.0000000	0.0001757	0.0001827	0.0001796	0.0001580	-0.0001750	-0.0001831	-0.0001778	-0.0001594	0.2001165	0.2429628	-0.1467478	-0.2030820	-0.2049918	-0.2564612	0.1430763	0.2197836
221.6500000	4679.0000000	0.0001735	0.0001795	0.0001773	0.0001557	-0.0001722	-0.0001818	-0.0001750	-0.0001578	0.2024658	0.2605916	0.2245908	0.1290302	-0.2014108	-0.2790370	-0.2429714	-0.1229147
223.0500000	121.6500015	0.0001982	0.0002057	0.0002026	0.0001780	-0.0001969	-0.0002070	-0.0002000	-0.0001799	0.2027765	0.2522074	0.0407157	-0.0338438	-0.2044707	-0.2663878	-0.0501731	0.0431442
224.6000000	-4490.0000000	0.0001695	0.0001764	0.0001736	0.0001526	-0.0001689	-0.0001772	-0.0001720	-0.0001542	0.1997340	0.2425212	-0.1389654	-0.1950385	-0.2046018	-0.2548613	0.1359003	0.2106671
226.3500000	4679.0000000	0.0001675	0.0001734	0.0001716	0.0001504	-0.0001662	-0.0001761	-0.0001693	-0.0001528	0.2023137	0.2600298	0.2150584	0.1220653	-0.2014311	-0.2782772	-0.2325151	-0.1159052
227.9000000	121.6200027	0.0001899	0.0001973	0.0001948	0.0001709	-0.0001888	-0.0001993	-0.0001923	-0.0001731	0.2023534	0.2514774	0.0396835	-0.0332559	-0.2039099	-0.2654285	-0.0490241	0.0422871
229.4000000	-4490.0000000	0.0001635	0.0001706	0.0001681	0.0001476	-0.0001631	-0.0001719	-0.0001666	-0.0001494	0.1994467	0.2419649	-0.1308522	-0.1863533	-0.2038924	-0.2534190	0.1278104	0.2007794
231.2500000	4679.0000000	0.0001618	0.0001677	0.0001663	0.0001456	-0.0001606	-0.0001710	-0.0001640	-0.0001482	0.2023780	0.2593650	0.2044280	0.1144064	-0.2012782	-0.2774361	-0.2211706	-0.1084993
232.8500000	121.5999985	0.0001824	0.0001898	0.0001877	0.0001645	-0.0001814	-0.0001923	-0.0001852	-0.0001669	0.2022085	0.2507211	0.0383206	-0.0326301	-0.2033067	-0.2642728	-0.0477071	0.0409557
234.3500000	-4489.0000000	0.0001582	0.0001655	0.0001633	0.0001432	-0.0001580	-0.0001671	-0.0001617	-0.0001453	0.1994252	0.2414681	-0.1221147	-0.1766152	-0.2031408	-0.2520584	0.1184698	0.1895247
236.1500000	4680.0000000	0.0001570	0.0001631	0.0001621	0.0001416	-0.0001559	-0.0001675	-0.0001597	-0.0001445	0.2027347	0.2584464	0.1925744	0.1061444	-0.2013286	-0.2763371	-0.2085484	-0.1009711
237.7000000	121.6600037	0.0001763	0.0001839	0.0001823	0.0001596	-0.0001757	-0.0001878	-0.0001797	-0.0001633	0.2022841	0.2499163	0.0367188	-0.0319429	-0.2028359	-0.2632487	-0.0458907	0.0387371
239.2000000	-4490.0000000	0.0001544	0.0001620	0.0001601	0.0001403	-0.0001546	-0.0001638	-0.0001583	-0.0001424	0.1995260	0.2412082	-0.1126802	-0.1660679	-0.2026068	-0.2510563	0.1076489	0.1772505
241.0000000	4679.0000000	0.0001540	0.0001601	0.0001596	0.0001393	-0.0001531	-0.0001696	-0.0001569	-0.0001446	0.2031554	0.2570126	0.1792986	0.0965429	-0.2012330	-0.2753237	-0.1927654	-0.1026052
242.5500000	121.5400009	0.0001727	0.0001804	0.0001795	0.0001568	-0.0001725	-0.0001838	-0.0001763	-0.0001594	0.2023423	0.2490233	0.0350599	-0.0314527	-0.2025019	-0.2618190	-0.0454208	0.0379095
244.0000000	-4489.0000000	0.0001526	0.0001606	0.0001593	0.0001393	-0.0001534	-0.0001625	-0.0001570	-0.0001414	0.1995849	0.2414416	-0.1009124	-0.1539325	-0.2023597	-0.2503611	0.0938257	0.1618401
245.8000000	4679.0000000	0.0001535	0.0001595	0.0001599	0.0001393	-0.0001528	-0.0001642	-0.0001566	-0.0001423	0.2033598	0.2548359	0.1633404	0.0841564	-0.2010263	-0.2723752	-0.1769308	-0.0787415
247.3000000	121.6200027	0.0001724	0.0001801	0.0001802	0.0001574	-0.0001730	-0.0001836	-0.0001763	-0.0001598	0.2020414	0.2480208	0.0338149	-0.0313859	-0.2023269	-0.2599476	-0.0445233	0.0367260
248.8000000	-4489.0000000	0.0001542	0.0001625	0.0001621	0.0001416	-0.0001561	-0.0001665	-0.0001591	-0.0001444	0.1992399	0.2422627	-0.0847704	-0.1393228	-0.2023369	-0.2490706	0.0764110	0.1389250
250.6500000	4679.0000000	0.0001572	0.0001629	0.0001647	0.0001433	-0.0001570	-0.0001714	-0.0001604	-0.0001469	0.2027190	0.2514577	0.1434796	0.0673329	-0.2005980	-0.2684106	-0.1537227	-0.0639062
252.1000000	121.6299973	0.0001775	0.0001849	0.0001869	0.0001628	-0.0001792	-0.0001898	-0.0001818	-0.0001653	0.2006719	0.2464832	0.0334821	-0.0325805	-0.2013937	-0.2565155	-0.0433235	0.0355460
253.6000000	-4489.0000000	0.0001612	0.0001697	0.0001710	0.0001491	-0.0001649	-0.0001757	-0.0001668	-0.0001525	0.1978055	0.2430674	-0.0623018	-0.1213875	-0.2016442	-0.2461900	0.0529922	0.1142781
255.3500000	4678.0000000	0.0001674	0.0001724	0.0001766	0.0001532	-0.0001680	-0.0001791	-0.0001708	-0.0001566	0.2001674	0.2462150	0.1194044	0.0451418	-0.1987045	-0.2613733	-0.1253869	-0.0397996
256.8500000	121.5599976	0.0001903	0.0001972	0.0002023	0.0001756	-0.0001942	-0.0002081	-0.0001956	-0.0001806	0.1972320	0.2433484	0.0342746	-0.0342215	-0.1993068	-0.2492486	-0.0398518	0.0248889
258.4000000	-4490.0000000	0.0001761	0.0001846	0.0001890	0.0001640	-0.0001825	-0.0001933	-0.0001829	-0.0001674	0.1941515	0.2419445	-0.0337577	-0.0999706	-0.1990575	-0.2407254	0.0255954	0.0848870
260.1500000	4679.0000000	0.0001865	0.0001904	0.0001988	0.0001714	-0.0001886	-0.0001997	-0.0001907	-0.0001751	0.1944230	0.2383009	0.0923528	0.0193438	-0.1951607	-0.2505120	-0.0924832	-0.0110145
261.7000000	121.7699966	0.0002136	0.0002198	0.0002299	0.0001983	-0.0002203	-0.0002309	-0.0002203	-0.0002018	0.1904775	0.2368236	0.0358190	-0.0358743	-0.1945016	-0.2401412	-0.0376717	0.0301454
263.1500000	-4488.0000000	0.0002010	0.0002097	0.0002190	0.0001888	-0.0002115	-0.0002171	-0.0002102	-0.0001915	0.1872730	0.2362895	-0.0029092	-0.0762956	-0.1932035	-0.2326691	-0.0024420	0.0594206
264.9500000	4678.0000000	0.0002162	0.0002192	0.0002341	0.0002002	-0.0002212	-0.0002327	-0.0002224	-0.0002043	0.1847783	0.2270292	0.0653273	-0.0060801	-0.1890326	-0.2354452	-0.0591494	0.0127647
